Survived,Pclass,Name,Sex,Age,SibSp,Parch,Fare,Embarked
1,-1.5661069258891576,"Goldenberg, Mr. Samuel L",male,middle,0.4327933656785018,-0.4736736092984604,89.1042,C
0,0.8273772438659699,"Peduzzi, Mr. Joseph",male,missing,-0.47454519624983954,-0.4736736092984604,8.05,S
1,0.8273772438659699,"Jalsevac, Mr. Ivan",male,youth,-0.47454519624983954,-0.4736736092984604,7.8958,C
0,-1.5661069258891576,"Millet, Mr. Francis Davis",male,old,-0.47454519624983954,-0.4736736092984604,26.55,S
1,-1.5661069258891576,"Kenyon, Mrs. Frederick R (Marion)",female,missing,0.4327933656785018,-0.4736736092984604,51.8625,S
1,-0.3693648410115938,"Toomey, Miss. Ellen",female,middle,-0.47454519624983954,-0.4736736092984604,10.5,S
0,0.8273772438659699,"O'Connor, Mr. Maurice",male,missing,-0.47454519624983954,-0.4736736092984604,7.75,Q
1,-1.5661069258891576,"Anderson, Mr. Harry",male,middle,-0.47454519624983954,-0.4736736092984604,26.55,S
0,0.8273772438659699,"Morley, Mr. William",male,youth,-0.47454519624983954,-0.4736736092984604,8.05,S
0,-1.5661069258891576,"Gee, Mr. Arthur H",male,middle,-0.47454519624983954,-0.4736736092984604,38.5,S
0,-0.3693648410115938,"Milling, Mr. Jacob Christian",male,middle,-0.47454519624983954,-0.4736736092984604,13.0,S
0,0.8273772438659699,"Maisner, Mr. Simon",male,missing,-0.47454519624983954,-0.4736736092984604,8.05,S
0,0.8273772438659699,"Goncalves, Mr. Manuel Estanslas",male,youth,-0.47454519624983954,-0.4736736092984604,7.05,S
0,-0.3693648410115938,"Campbell, Mr. William",male,missing,-0.47454519624983954,-0.4736736092984604,0.0,S
0,-1.5661069258891576,"Smart, Mr. John Montgomery",male,middle,-0.47454519624983954,-0.4736736092984604,26.55,S
0,0.8273772438659699,"Scanlan, Mr. James",male,missing,-0.47454519624983954,-0.4736736092984604,7.725,Q
1,0.8273772438659699,"Baclini, Miss. Helene Barbara",female,juvenile,1.340131927606843,0.7676298785983874,19.2583,C
0,0.8273772438659699,"Keefe, Mr. Arthur",male,missing,-0.47454519624983954,-0.4736736092984604,7.25,S
0,0.8273772438659699,"Cacic, Mr. Luka",male,youth,-0.47454519624983954,-0.4736736092984604,8.6625,S
1,-0.3693648410115938,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,youth,0.4327933656785018,2.0089333664952354,27.75,S
1,-0.3693648410115938,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,youth,-0.47454519624983954,-0.4736736092984604,13.7917,C
0,0.8273772438659699,"Strandberg, Miss. Ida Sofia",female,youth,-0.47454519624983954,-0.4736736092984604,9.8375,S
0,-1.5661069258891576,"Clifford, Mr. George Quincy",male,missing,-0.47454519624983954,-0.4736736092984604,52.0,S
0,-0.3693648410115938,"Renouf, Mr. Peter Henry",male,youth,0.4327933656785018,-0.4736736092984604,21.0,S
0,0.8273772438659699,"Braund, Mr. Lewis Richard",male,youth,0.4327933656785018,-0.4736736092984604,7.0458,S
0,0.8273772438659699,"Karlsson, Mr. Nils August",male,youth,-0.47454519624983954,-0.4736736092984604,7.5208,S
1,0.8273772438659699,"Hirvonen, Miss. Hildur E",female,juvenile,-0.47454519624983954,0.7676298785983874,12.2875,S
0,0.8273772438659699,"Goodwin, Master. Harold Victor",male,juvenile,4.0621476133918675,2.0089333664952354,46.9,S
0,-0.3693648410115938,"Frost, Mr. Anthony Wood ""Archie""",male,missing,-0.47454519624983954,-0.4736736092984604,0.0,S
0,0.8273772438659699,"Rouse, Mr. Richard Henry",male,middle,-0.47454519624983954,-0.4736736092984604,8.05,S
1,0.8273772438659699,"Turkula, Mrs. (Hedwig)",female,old,-0.47454519624983954,-0.4736736092984604,9.5875,S
1,-1.5661069258891576,"Bishop, Mr. Dickinson H",male,youth,0.4327933656785018,-0.4736736092984604,91.0792,C
0,0.8273772438659699,"Lefebre, Miss. Jeannie",female,missing,2.2474704895351842,0.7676298785983874,25.4667,S
1,-1.5661069258891576,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,youth,0.4327933656785018,-0.4736736092984604,90.0,S
0,-1.5661069258891576,"Kent, Mr. Edward Austin",male,middle,-0.47454519624983954,-0.4736736092984604,29.7,C
0,0.8273772438659699,"Somerton, Mr. Francis William",male,youth,-0.47454519624983954,-0.4736736092984604,8.05,S
1,0.8273772438659699,"Coutts, Master. Eden Leslie ""Neville""",male,juvenile,0.4327933656785018,0.7676298785983874,15.9,S
0,0.8273772438659699,"Hagland, Mr. Konrad Mathias Reiersen",male,missing,0.4327933656785018,-0.4736736092984604,19.9667,S
0,0.8273772438659699,"Windelov, Mr. Einar",male,youth,-0.47454519624983954,-0.4736736092984604,7.25,S
0,-1.5661069258891576,"Molson, Mr. Harry Markland",male,middle,-0.47454519624983954,-0.4736736092984604,30.5,S
0,-1.5661069258891576,"Artagaveytia, Mr. Ramon",male,old,-0.47454519624983954,-0.4736736092984604,49.5042,C
0,0.8273772438659699,"Stanley, Mr. Edward Roland",male,youth,-0.47454519624983954,-0.4736736092984604,8.05,S
0,0.8273772438659699,"Yousseff, Mr. Gerious",male,missing,-0.47454519624983954,-0.4736736092984604,14.4583,C
1,-1.5661069258891576,"Eustis, Miss. Elizabeth Mussey",female,middle,0.4327933656785018,-0.4736736092984604,78.2667,C
0,0.8273772438659699,"Shellard, Mr. Frederick William",male,missing,-0.47454519624983954,-0.4736736092984604,15.1,S
0,-1.5661069258891576,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,youth,0.4327933656785018,2.0089333664952354,151.55,S
0,0.8273772438659699,"Svensson, Mr. Olof",male,youth,-0.47454519624983954,-0.4736736092984604,7.7958,S
0,0.8273772438659699,"Calic, Mr. Petar",male,juvenile,-0.47454519624983954,-0.4736736092984604,8.6625,S
0,0.8273772438659699,"Canavan, Miss. Mary",female,youth,-0.47454519624983954,-0.4736736092984604,7.75,Q
0,0.8273772438659699,"O'Sullivan, Miss. Bridget Mary",female,missing,-0.47454519624983954,-0.4736736092984604,7.6292,Q
0,0.8273772438659699,"Laitinen, Miss. Kristina Sofia",female,youth,-0.47454519624983954,-0.4736736092984604,9.5875,S
1,-1.5661069258891576,"Maioni, Miss. Roberta",female,juvenile,-0.47454519624983954,-0.4736736092984604,86.5,S
0,-1.5661069258891576,"Penasco y Castellana, Mr. Victor de Satode",male,juvenile,0.4327933656785018,-0.4736736092984604,108.9,C
1,-0.3693648410115938,"Quick, Mrs. Frederick Charles (Jane Richards)",female,youth,-0.47454519624983954,2.0089333664952354,26.0,S
1,-1.5661069258891576,"Bradley, Mr. George (""George Arthur Brayton"")",male,missing,-0.47454519624983954,-0.4736736092984604,26.55,S
0,0.8273772438659699,"Olsen, Mr. Henry Margido",male,youth,-0.47454519624983954,-0.4736736092984604,22.525,S
1,0.8273772438659699,"Lang, Mr. Fang",male,youth,-0.47454519624983954,-0.4736736092984604,56.4958,S
1,0.8273772438659699,"Daly, Mr. Eugene Patrick",male,youth,-0.47454519624983954,-0.4736736092984604,7.75,Q
0,0.8273772438659699,"Webber, Mr. James",male,missing,-0.47454519624983954,-0.4736736092984604,8.05,S
1,-1.5661069258891576,"McGough, Mr. James Robert",male,youth,-0.47454519624983954,-0.4736736092984604,26.2875,S
1,-1.5661069258891576,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,middle,0.4327933656785018,-0.4736736092984604,59.4,C
0,0.8273772438659699,"Coleff, Mr. Satio",male,youth,-0.47454519624983954,-0.4736736092984604,7.4958,S
0,-1.5661069258891576,"Walker, Mr. William Anderson",male,middle,-0.47454519624983954,-0.4736736092984604,34.0208,S
1,-0.3693648410115938,"Lemore, Mrs. (Amelia Milley)",female,youth,-0.47454519624983954,-0.4736736092984604,10.5,S
0,0.8273772438659699,"Ryan, Mr. Patrick",male,missing,-0.47454519624983954,-0.4736736092984604,24.15,Q
1,-0.3693648410115938,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,youth,0.4327933656785018,-0.4736736092984604,26.0,S
0,0.8273772438659699,"Pavlovic, Mr. Stefo",male,youth,-0.47454519624983954,-0.4736736092984604,7.8958,S
1,-1.5661069258891576,"Perreault, Miss. Anne",female,youth,-0.47454519624983954,-0.4736736092984604,93.5,S
0,0.8273772438659699,"Vovk, Mr. Janko",male,youth,-0.47454519624983954,-0.4736736092984604,7.8958,S
0,0.8273772438659699,"Lahoud, Mr. Sarkis",male,missing,-0.47454519624983954,-0.4736736092984604,7.225,C
1,-1.5661069258891576,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,middle,-0.47454519624983954,0.7676298785983874,57.9792,C
0,0.8273772438659699,"Kassem, Mr. Fared",male,missing,-0.47454519624983954,-0.4736736092984604,7.2292,C
0,0.8273772438659699,"Farrell, Mr. James",male,middle,-0.47454519624983954,-0.4736736092984604,7.75,Q
1,-0.3693648410115938,"Ridsdale, Miss. Lucy",female,middle,-0.47454519624983954,-0.4736736092984604,10.5,S
0,-1.5661069258891576,"Farthing, Mr. John",male,missing,-0.47454519624983954,-0.4736736092984604,221.7792,S
0,0.8273772438659699,"Salonen, Mr. Johan Werner",male,youth,-0.47454519624983954,-0.4736736092984604,7.925,S
0,-0.3693648410115938,"Hocking, Mr. Richard George",male,youth,1.340131927606843,0.7676298785983874,11.5,S
1,-0.3693648410115938,"Quick, Miss. Phyllis May",female,juvenile,0.4327933656785018,0.7676298785983874,26.0,S
0,0.8273772438659699,"Toufik, Mr. Nakli",male,missing,-0.47454519624983954,-0.4736736092984604,7.2292,C
0,0.8273772438659699,"Elias, Mr. Joseph Jr",male,juvenile,0.4327933656785018,0.7676298785983874,7.2292,C
1,0.8273772438659699,"Peter, Mrs. Catherine (Catherine Rizk)",female,missing,-0.47454519624983954,2.0089333664952354,22.3583,C
0,0.8273772438659699,"Cacic, Miss. Marija",female,youth,-0.47454519624983954,-0.4736736092984604,8.6625,S
1,-0.3693648410115938,"Hart, Miss. Eva Miriam",female,juvenile,-0.47454519624983954,2.0089333664952354,26.25,S
0,-1.5661069258891576,"Butt, Major. Archibald Willingham",male,middle,-0.47454519624983954,-0.4736736092984604,26.55,S
1,-1.5661069258891576,"LeRoy, Miss. Bertha",female,youth,-0.47454519624983954,-0.4736736092984604,106.425,C
0,0.8273772438659699,"Risien, Mr. Samuel Beard",male,missing,-0.47454519624983954,-0.4736736092984604,14.5,S
1,-1.5661069258891576,"Frolicher, Miss. Hedwig Margaritha",female,youth,-0.47454519624983954,2.0089333664952354,49.5,C
1,-1.5661069258891576,"Crosby, Miss. Harriet R",female,youth,-0.47454519624983954,2.0089333664952354,71.0,S
0,0.8273772438659699,"Andersson, Miss. Ingeborg Constanzia",female,juvenile,3.1548090514635256,2.0089333664952354,31.275,S
0,0.8273772438659699,"Andersson, Miss. Sigrid Elisabeth",female,juvenile,3.1548090514635256,2.0089333664952354,31.275,S
1,-0.3693648410115938,"Beane, Mr. Edward",male,youth,0.4327933656785018,-0.4736736092984604,26.0,S
0,-1.5661069258891576,"Douglas, Mr. Walter Donald",male,middle,0.4327933656785018,-0.4736736092984604,106.425,C
0,-1.5661069258891576,"Nicholson, Mr. Arthur Ernest",male,old,-0.47454519624983954,-0.4736736092984604,26.0,S
1,-0.3693648410115938,"Beane, Mrs. Edward (Ethel Clarke)",female,youth,0.4327933656785018,-0.4736736092984604,26.0,S
1,-0.3693648410115938,"Padro y Manent, Mr. Julian",male,missing,-0.47454519624983954,-0.4736736092984604,13.8625,C
0,0.8273772438659699,"Goldsmith, Mr. Frank John",male,youth,0.4327933656785018,0.7676298785983874,20.525,S
1,-0.3693648410115938,"Davies, Master. John Morgan Jr",male,juvenile,0.4327933656785018,0.7676298785983874,36.75,S
1,-1.5661069258891576,"Thayer, Mr. John Borland Jr",male,juvenile,-0.47454519624983954,2.0089333664952354,110.8833,C
0,-0.3693648410115938,"Sharp, Mr. Percival James R",male,youth,-0.47454519624983954,-0.4736736092984604,26.0,S
0,0.8273772438659699,"O'Brien, Mr. Timothy",male,missing,-0.47454519624983954,-0.4736736092984604,7.8292,Q
1,0.8273772438659699,"Leeni, Mr. Fahim (""Philip Zenni"")",male,youth,-0.47454519624983954,-0.4736736092984604,7.225,C
1,0.8273772438659699,"Ohman, Miss. Velin",female,youth,-0.47454519624983954,-0.4736736092984604,7.775,S
0,-1.5661069258891576,"Wright, Mr. George",male,old,-0.47454519624983954,-0.4736736092984604,26.55,S
1,-1.5661069258891576,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,middle,0.4327933656785018,-0.4736736092984604,39.6,C
0,-1.5661069258891576,"Robbins, Mr. Victor",male,missing,-0.47454519624983954,-0.4736736092984604,227.525,C
1,-1.5661069258891576,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,youth,0.4327933656785018,0.7676298785983874,79.65,S
1,0.8273772438659699,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,youth,0.4327933656785018,-0.4736736092984604,17.4,S
0,0.8273772438659699,"Morrow, Mr. Thomas Rowan",male,missing,-0.47454519624983954,-0.4736736092984604,7.75,Q
0,0.8273772438659699,"Sivic, Mr. Husein",male,youth,-0.47454519624983954,-0.4736736092984604,7.8958,S
0,-0.3693648410115938,"Norman, Mr. Robert Douglas",male,youth,-0.47454519624983954,-0.4736736092984604,13.5,S
0,0.8273772438659699,"Simmons, Mr. John",male,missing,-0.47454519624983954,-0.4736736092984604,8.05,S
0,0.8273772438659699,"Meanwell, Miss. (Marion Ogden)",female,missing,-0.47454519624983954,-0.4736736092984604,8.05,S
0,0.8273772438659699,"Davies, Mr. Alfred J",male,youth,1.340131927606843,-0.4736736092984604,24.15,S
0,0.8273772438659699,"Stoytcheff, Mr. Ilia",male,youth,-0.47454519624983954,-0.4736736092984604,7.8958,S
0,0.8273772438659699,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,youth,-0.47454519624983954,4.491540342288931,21.075,S
0,0.8273772438659699,"Doharr, Mr. Tannous",male,missing,-0.47454519624983954,-0.4736736092984604,7.2292,C
1,0.8273772438659699,"Jonsson, Mr. Carl",male,youth,-0.47454519624983954,-0.4736736092984604,7.8542,S
1,-0.3693648410115938,"Harris, Mr. George",male,old,-0.47454519624983954,-0.4736736092984604,10.5,S
1,-1.5661069258891576,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,middle,1.340131927606843,-0.4736736092984604,51.4792,S
1,-1.5661069258891576,"Flynn, Mr. John Irwin (""Irving"")",male,youth,-0.47454519624983954,-0.4736736092984604,26.3875,S
1,0.8273772438659699,"Kelly, Miss. Mary",female,missing,-0.47454519624983954,-0.4736736092984604,7.75,Q
0,0.8273772438659699,"Rush, Mr. Alfred George John",male,juvenile,-0.47454519624983954,-0.4736736092984604,8.05,S
0,0.8273772438659699,"Patchett, Mr. George",male,youth,-0.47454519624983954,-0.4736736092984604,14.5,S
1,-0.3693648410115938,"Garside, Miss. Ethel",female,youth,-0.47454519624983954,-0.4736736092984604,13.0,S
1,-1.5661069258891576,"Silvey, Mrs. William Baird (Alice Munger)",female,youth,0.4327933656785018,-0.4736736092984604,55.9,S
0,0.8273772438659699,"Caram, Mrs. Joseph (Maria Elias)",female,missing,0.4327933656785018,-0.4736736092984604,14.4583,C
1,0.8273772438659699,"Jussila, Mr. Eiriik",male,youth,-0.47454519624983954,-0.4736736092984604,7.925,S
1,-0.3693648410115938,"Christy, Miss. Julie Rachel",female,youth,0.4327933656785018,0.7676298785983874,30.0,S
1,-1.5661069258891576,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,youth,0.4327933656785018,0.7676298785983874,110.8833,C
0,-0.3693648410115938,"Downton, Mr. William James",male,middle,-0.47454519624983954,-0.4736736092984604,26.0,S
0,-1.5661069258891576,"Ross, Mr. John Hugo",male,youth,-0.47454519624983954,-0.4736736092984604,40.125,C
0,0.8273772438659699,"Paulner, Mr. Uscher",male,missing,-0.47454519624983954,-0.4736736092984604,8.7125,C
1,-1.5661069258891576,"Taussig, Miss. Ruth",female,juvenile,-0.47454519624983954,2.0089333664952354,79.65,S
0,-0.3693648410115938,"Jarvis, Mr. John Denzil",male,middle,-0.47454519624983954,-0.4736736092984604,15.0,S
1,-1.5661069258891576,"Frolicher-Stehli, Mr. Maxmillian",male,middle,0.4327933656785018,0.7676298785983874,79.2,C
0,0.8273772438659699,"Gilinski, Mr. Eliezer",male,youth,-0.47454519624983954,-0.4736736092984604,8.05,S
0,0.8273772438659699,"Murdlin, Mr. Joseph",male,missing,-0.47454519624983954,-0.4736736092984604,8.05,S
0,0.8273772438659699,"Rintamaki, Mr. Matti",male,youth,-0.47454519624983954,-0.4736736092984604,7.125,S
1,-1.5661069258891576,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,middle,0.4327933656785018,-0.4736736092984604,78.2667,C
0,0.8273772438659699,"Elsbury, Mr. William James",male,middle,-0.47454519624983954,-0.4736736092984604,7.25,S
0,0.8273772438659699,"Bourke, Miss. Mary",female,missing,-0.47454519624983954,2.0089333664952354,7.75,Q
0,-0.3693648410115938,"Chapman, Mr. John Henry",male,youth,0.4327933656785018,-0.4736736092984604,26.0,S
0,0.8273772438659699,"Van Impe, Mr. Jean Baptiste",male,youth,0.4327933656785018,0.7676298785983874,24.15,S
1,-0.3693648410115938,"Leitch, Miss. Jessie Wills",female,missing,-0.47454519624983954,-0.4736736092984604,33.0,S
0,0.8273772438659699,"Johnson, Mr. Alfred",male,middle,-0.47454519624983954,-0.4736736092984604,0.0,S
0,0.8273772438659699,"Boulos, Mr. Hanna",male,missing,-0.47454519624983954,-0.4736736092984604,7.225,C
1,-1.5661069258891576,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,middle,0.4327933656785018,-0.4736736092984604,56.9292,C
1,-0.3693648410115938,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,youth,1.340131927606843,0.7676298785983874,27.0,S
0,0.8273772438659699,"Slabenoff, Mr. Petco",male,missing,-0.47454519624983954,-0.4736736092984604,7.8958,S
0,-1.5661069258891576,"Harrington, Mr. Charles H",male,missing,-0.47454519624983954,-0.4736736092984604,42.4,S
0,0.8273772438659699,"Torber, Mr. Ernst William",male,middle,-0.47454519624983954,-0.4736736092984604,8.05,S
1,-1.5661069258891576,"Homer, Mr. Harry (""Mr E Haven"")",male,youth,-0.47454519624983954,-0.4736736092984604,26.55,C
0,0.8273772438659699,"Lindell, Mr. Edvard Bengtsson",male,youth,0.4327933656785018,-0.4736736092984604,15.55,S
0,0.8273772438659699,"Karaic, Mr. Milan",male,youth,-0.47454519624983954,-0.4736736092984604,7.8958,S
1,-1.5661069258891576,"Daniel, Mr. Robert Williams",male,youth,-0.47454519624983954,-0.4736736092984604,30.5,S
1,-0.3693648410115938,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,youth,0.4327933656785018,2.0089333664952354,41.5792,C
1,-1.5661069258891576,"Shutes, Miss. Elizabeth W",female,youth,-0.47454519624983954,-0.4736736092984604,153.4625,S
0,0.8273772438659699,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,youth,0.4327933656785018,5.73284383018578,31.275,S
0,0.8273772438659699,"Jardin, Mr. Jose Neto",male,missing,-0.47454519624983954,-0.4736736092984604,7.05,S
1,0.8273772438659699,"Murphy, Miss. Margaret Jane",female,missing,0.4327933656785018,-0.4736736092984604,15.5,Q
0,0.8273772438659699,"Horgan, Mr. John",male,missing,-0.47454519624983954,-0.4736736092984604,7.75,Q
0,0.8273772438659699,"Brocklebank, Mr. William Alfred",male,youth,-0.47454519624983954,-0.4736736092984604,8.05,S
1,-0.3693648410115938,"Herman, Miss. Alice",female,youth,0.4327933656785018,2.0089333664952354,65.0,S
0,0.8273772438659699,"Danbom, Mr. Ernst Gilbert",male,youth,0.4327933656785018,0.7676298785983874,14.4,S
0,0.8273772438659699,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,youth,0.4327933656785018,-0.4736736092984604,16.1,S
1,-0.3693648410115938,"Becker, Miss. Marion Louise",female,juvenile,1.340131927606843,0.7676298785983874,39.0,S
0,-0.3693648410115938,"Gavey, Mr. Lawrence",male,youth,-0.47454519624983954,-0.4736736092984604,10.5,S
0,0.8273772438659699,"Yasbeck, Mr. Antoni",male,youth,0.4327933656785018,-0.4736736092984604,14.4542,C
1,-1.5661069258891576,"Kimball, Mr. Edwin Nelson Jr",male,middle,0.4327933656785018,-0.4736736092984604,52.5542,S
1,0.8273772438659699,"Nakid, Mr. Sahid",male,youth,0.4327933656785018,0.7676298785983874,15.7417,C
0,0.8273772438659699,"Hansen, Mr. Henry Damsgaard",male,youth,-0.47454519624983954,-0.4736736092984604,7.8542,S
0,0.8273772438659699,"Bowen, Mr. David John ""Dai""",male,youth,-0.47454519624983954,-0.4736736092984604,16.1,S
0,-1.5661069258891576,"Sutton, Mr. Frederick",male,old,-0.47454519624983954,-0.4736736092984604,32.3208,S
0,-0.3693648410115938,"Kirkland, Rev. Charles Leonard",male,middle,-0.47454519624983954,-0.4736736092984604,12.35,Q
1,-1.5661069258891576,"Longley, Miss. Gretchen Fiske",female,youth,-0.47454519624983954,-0.4736736092984604,77.9583,S
0,0.8273772438659699,"Bostandyeff, Mr. Guentcho",male,youth,-0.47454519624983954,-0.4736736092984604,7.8958,S
0,0.8273772438659699,"O'Connell, Mr. Patrick D",male,missing,-0.47454519624983954,-0.4736736092984604,7.7333,Q
1,-1.5661069258891576,"Barkworth, Mr. Algernon Henry Wilson",male,old,-0.47454519624983954,-0.4736736092984604,30.0,S
0,0.8273772438659699,"Lundahl, Mr. Johan Svensson",male,middle,-0.47454519624983954,-0.4736736092984604,7.0542,S
1,-1.5661069258891576,"Stahelin-Maeglin, Dr. Max",male,youth,-0.47454519624983954,-0.4736736092984604,30.5,C
0,-1.5661069258891576,"Parr, Mr. William Henry Marsh",male,missing,-0.47454519624983954,-0.4736736092984604,0.0,S
0,0.8273772438659699,"Skoog, Miss. Mabel",female,juvenile,2.2474704895351842,2.0089333664952354,27.9,S
1,-0.3693648410115938,"Davis, Miss. Mary",female,youth,-0.47454519624983954,-0.4736736092984604,13.0,S
0,0.8273772438659699,"Leinonen, Mr. Antti Gustaf",male,youth,-0.47454519624983954,-0.4736736092984604,7.925,S
0,-0.3693648410115938,"Collyer, Mr. Harvey",male,youth,0.4327933656785018,0.7676298785983874,26.25,S
0,0.8273772438659699,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,middle,-0.47454519624983954,5.73284383018578,39.6875,S
0,0.8273772438659699,"Thorneycroft, Mr. Percival",male,missing,0.4327933656785018,-0.4736736092984604,16.1,S
0,0.8273772438659699,"Jensen, Mr. Hans Peder",male,youth,-0.47454519624983954,-0.4736736092984604,7.8542,S
1,-1.5661069258891576,"Sagesser, Mlle. Emma",female,youth,-0.47454519624983954,-0.4736736092984604,69.3,C
0,0.8273772438659699,"Skoog, Miss. Margit Elizabeth",female,juvenile,2.2474704895351842,2.0089333664952354,27.9,S
1,0.8273772438659699,"Foo, Mr. Choong",male,missing,-0.47454519624983954,-0.4736736092984604,56.4958,S
1,0.8273772438659699,"Baclini, Miss. Eugenie",female,juvenile,1.340131927606843,0.7676298785983874,19.2583,C
1,-1.5661069258891576,"Harper, Mr. Henry Sleeper",male,middle,0.4327933656785018,-0.4736736092984604,76.7292,C
0,0.8273772438659699,"Cor, Mr. Liudevit",male,youth,-0.47454519624983954,-0.4736736092984604,7.8958,S
1,-1.5661069258891576,"Simonius-Blumer, Col. Oberst Alfons",male,middle,-0.47454519624983954,-0.4736736092984604,35.5,C
0,0.8273772438659699,"Willey, Mr. Edward",male,missing,-0.47454519624983954,-0.4736736092984604,7.55,S
1,0.8273772438659699,"Stanley, Miss. Amy Zillah Elsie",female,youth,-0.47454519624983954,-0.4736736092984604,7.55,S
0,0.8273772438659699,"Mitkoff, Mr. Mito",male,missing,-0.47454519624983954,-0.4736736092984604,7.8958,S
1,-0.3693648410115938,"Doling, Miss. Elsie",female,juvenile,-0.47454519624983954,0.7676298785983874,23.0,S
0,0.8273772438659699,"Kalvik, Mr. Johannes Halvorsen",male,youth,-0.47454519624983954,-0.4736736092984604,8.4333,S
1,0.8273772438659699,"O'Leary, Miss. Hanora ""Norah""",female,missing,-0.47454519624983954,-0.4736736092984604,7.8292,Q
0,0.8273772438659699,"Hegarty, Miss. Hanora ""Nora""",female,juvenile,-0.47454519624983954,-0.4736736092984604,6.75,Q
0,-0.3693648410115938,"Hickman, Mr. Leonard Mark",male,youth,1.340131927606843,-0.4736736092984604,73.5,S
0,0.8273772438659699,"Radeff, Mr. Alexander",male,missing,-0.47454519624983954,-0.4736736092984604,7.8958,S
0,0.8273772438659699,"Bourke, Mrs. John (Catherine)",female,youth,0.4327933656785018,0.7676298785983874,15.5,Q
0,-0.3693648410115938,"Eitemiller, Mr. George Floyd",male,youth,-0.47454519624983954,-0.4736736092984604,13.0,S
0,-1.5661069258891576,"Newell, Mr. Arthur Webster",male,middle,-0.47454519624983954,2.0089333664952354,113.275,C
1,-1.5661069258891576,"Frauenthal, Dr. Henry William",male,middle,1.340131927606843,-0.4736736092984604,133.65,S
0,0.8273772438659699,"Badt, Mr. Mohamed",male,youth,-0.47454519624983954,-0.4736736092984604,7.225,C
0,-1.5661069258891576,"Colley, Mr. Edward Pomeroy",male,middle,-0.47454519624983954,-0.4736736092984604,25.5875,S
0,0.8273772438659699,"Coleff, Mr. Peju",male,youth,-0.47454519624983954,-0.4736736092984604,7.4958,S
1,0.8273772438659699,"Lindqvist, Mr. Eino William",male,youth,0.4327933656785018,-0.4736736092984604,7.925,S
0,-0.3693648410115938,"Hickman, Mr. Lewis",male,youth,1.340131927606843,-0.4736736092984604,73.5,S
0,-0.3693648410115938,"Butler, Mr. Reginald Fenton",male,youth,-0.47454519624983954,-0.4736736092984604,13.0,S
0,0.8273772438659699,"Rommetvedt, Mr. Knud Paust",male,missing,-0.47454519624983954,-0.4736736092984604,7.775,S
0,0.8273772438659699,"Cook, Mr. Jacob",male,middle,-0.47454519624983954,-0.4736736092984604,8.05,S
1,-1.5661069258891576,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,missing,0.4327933656785018,-0.4736736092984604,52.0,S
1,-0.3693648410115938,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,youth,0.4327933656785018,0.7676298785983874,39.0,S
0,-1.5661069258891576,"Davidson, Mr. Thornton",male,youth,0.4327933656785018,-0.4736736092984604,52.0,S
0,-0.3693648410115938,"Mitchell, Mr. Henry Michael",male,old,-0.47454519624983954,-0.4736736092984604,10.5,S
1,-0.3693648410115938,"Wilhelms, Mr. Charles",male,youth,-0.47454519624983954,-0.4736736092984604,13.0,S
0,-0.3693648410115938,"Watson, Mr. Ennis Hastings",male,missing,-0.47454519624983954,-0.4736736092984604,0.0,S
0,0.8273772438659699,"Edvardsson, Mr. Gustaf Hjalmar",male,juvenile,-0.47454519624983954,-0.4736736092984604,7.775,S
0,0.8273772438659699,"Sawyer, Mr. Frederick Charles",male,youth,-0.47454519624983954,-0.4736736092984604,8.05,S
1,0.8273772438659699,"Turja, Miss. Anna Sofia",female,juvenile,-0.47454519624983954,-0.4736736092984604,9.8417,S
0,0.8273772438659699,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,middle,0.4327933656785018,6.974147318082627,46.9,S
1,-1.5661069258891576,"Cardeza, Mr. Thomas Drake Martinez",male,youth,-0.47454519624983954,0.7676298785983874,512.3292,C
0,0.8273772438659699,"Peters, Miss. Katie",female,missing,-0.47454519624983954,-0.4736736092984604,8.1375,Q
1,-1.5661069258891576,"Hassab, Mr. Hammad",male,youth,-0.47454519624983954,-0.4736736092984604,76.7292,C
